2020-05-18/16:35:51		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:02		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:03		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:04		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:05		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:06		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:07		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:08		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:09		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:10		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:10		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:10		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:10		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:10		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:10		 ApsFailure_10051997_120215.csv: File loaded successfully!!
2020-05-18/20:13:10		 ApsFailure_10051997_120215.csv: File loaded successfully!!
