class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,490,0,32,32,0,0,0,0,0,44,37902,78928,43602,4794,1396,504,67474,0,0,0,826,1584,165576,141222,103732,12084,0,0,0,0,90,86,0,0,0,0,0,0,0,21392,145778,0,566,230,258,788,1920,15390,137618,8434,1966,0,129088,14170,13010,3294,1968,1290,1172,1232,560,1386,270274,0,14,4,0,67474,1660,77654,25566,na,na,na,na,na,na,na,na,102400,490.21,270274,270274,263666,441,0,26070,268760,167456,1209600,2312,0,18,0,32725.44,20359.68,112752,30,130,0,0,11798,37040,71526,31274,9918,5000,604,10,6,10,270274,0,2030,146,6258,27460,43278,48424,36976,2566,32,0,24,220,35964,18,0,22,0,0,36018,274,130,0,0,0,20374,0,0,0,0,1338,58,12,0,0,1246,306,100,12,0,0,0,0,0,436.68,340,135664,10676,4344,1108,2078,2956,3300,7018,26,0,0,0
neg,3774,na,234,144,0,0,0,0,0,1110,182502,18044,3806,0,0,0,88554,0,0,0,4068,13694,198814,176818,62266,16628,0,0,0,0,74,118,0,0,0,0,0,0,16838,164810,23814,0,352,150,332,318,18018,186292,0,0,0,0,35558,67038,33726,23570,12864,8690,6764,7228,6920,3104,265278,0,20,150,0,88554,2648,44086,18018,na,na,na,na,na,na,na,na,61480,3774.88,265278,265278,267926,1543,334,26000,264220,205462,1209600,6214,2,10,0,181605.12,0,19387.2,2,126,0,860,16038,164328,18026,5072,824,300,14,0,0,198,265278,na,3764,60,5910,4776,100380,89912,660,0,0,0,170,204,179096,87610,0,108,0,0,184268,276,82,0,0,0,0,0,0,0,0,1682,964,322,465994,53308,4272,626,1156900,123510,257558,2824,0,0,0,244.2,266,24748,25824,13712,5222,12544,14756,16394,85622,6640,0,0,0
neg,40314,0,500,474,0,0,0,0,0,6992,803614,1982010,594508,141200,14480,1168,1442940,0,0,0,28054,46370,2934072,2314576,1415988,490162,0,0,0,0,754,1976,0,0,0,0,0,0,0,72,3543900,0,5386,3104,5110,6098,16034,827538,2670132,10552,18,0,1689062,948114,358404,157460,102492,74798,56620,44264,22678,90080,4379774,908,298,172,2,1442940,58898,786152,620692,371500,375200,418440,na,na,na,na,na,234140,40313.85,4379774,4379774,4293452,13148,0,64722,733680,3548204,1209600,157256,2,138,0,2652808.32,0,889361.28,22,1920,0,5758,70556,423326,1104606,1115546,506176,250128,66724,1152,0,38,4379774,0,9718,1654,510764,465012,165120,2036464,340168,15024,48,0,442,3188,2681202,681588,0,0,0,0,2681380,6436,460,0,0,0,0,0,0,0,0,34162,2058,926,4641308,871446,148766,27334,14298040,1430754,3822650,496,0,0,313860,3508.26,3440,929558,865808,430558,134846,192434,122498,718466,149664,140,0,0,0
neg,8,na,12,4,0,0,0,0,0,0,88,356,5806,0,0,0,1754,0,0,0,0,0,7512,5556,7240,354,0,0,0,0,6,0,0,0,0,0,0,0,4260,0,1990,0,2112,12,26,22,94,3984,0,0,0,0,4978,440,302,44,36,332,112,6,0,0,14766,2,18,6,0,1754,166,5812,1410,na,na,na,na,na,na,na,na,7140,8.31,14766,14766,21062,21,0,1386,14580,6250,1209600,332,2,4,0,1440,0,2759.04,0,14,0,0,0,230,5346,664,10,0,0,0,0,4,14766,na,2088,14,24,28,192,1418,2004,424,58,0,14,0,1872,64,0,10,0,0,2554,56,70,0,0,0,0,0,0,0,0,174,0,0,0,0,86,18,300,30,19722,34,0,0,0,90.36,54,4820,1312,118,0,0,0,0,0,0,0,0,0
neg,1230,na,88,84,0,0,0,0,0,0,202,4640,52958,31692,140,0,31102,0,252,0,0,0,99428,87122,31576,5548,0,0,0,0,146,50,0,0,0,0,0,0,52858,36774,0,0,266,330,1046,2286,28170,57530,4,0,0,0,47074,31540,7656,2008,940,280,110,24,0,0,131080,2,22,96,0,31102,950,22146,9306,na,na,na,na,na,na,na,na,30920,1229.1,131080,131080,133840,277,0,12588,130300,89632,1209600,2048,2,10,0,67015.68,0,22427.52,0,0,0,0,0,1946,26976,55072,5228,372,38,0,10,16,131080,na,426,62,82,2732,6116,12474,63916,3750,74,0,148,206,69246,45824,0,34,0,58,69382,212,88,0,0,0,0,0,0,0,0,782,120,192,0,0,734,178,16580,1704,0,0,0,0,228290,129.8,146,24190,9862,2666,1074,3382,48444,14,0,0,0,0,0
neg,29990,na,2130706466,536,0,0,0,0,0,0,53392,1144894,939280,101770,3524,0,931272,0,0,0,0,0,1982026,1718666,432516,234604,0,0,0,0,1594,238,0,0,0,0,0,205914,1178228,432796,425922,0,1258,3778,1022,7920,1101060,1123622,4196,4,0,0,778218,629568,208334,142888,104216,82526,110366,186404,340,0,2414870,76,342,210,14,931272,27860,250496,181492,199440,na,na,na,na,na,na,na,229260,29990.2,2414870,2414870,2413320,13287,1098,118060,1201520,2242860,1209600,66012,4,66,0,1839819.84,0,401452.8,0,0,0,0,240,327152,1154008,699250,55474,5240,1390,106,478,502,2414870,na,2586,342,93456,191204,129114,1257290,546552,22000,316,0,832,564,1853322,22440,0,4436,78,18,1859110,1188,220,0,0,0,0,0,0,0,0,14644,21194,12458,0,0,64248,12416,4296540,434746,1113294,1208,0,0,298600,730.2,784,420598,384334,360274,202504,406452,268850,133864,47460,18410,114,0,0
neg,92896,na,0,na,0,0,0,0,0,0,60398,3599316,8042400,2307518,186056,2018,6554134,0,0,0,0,0,11807978,9400332,3470718,1949640,0,0,0,0,0,0,0,0,0,0,0,55208,13803764,238934,99800,0,31810,21350,22138,85450,7364498,6670314,2094,44,4,4,8222320,1610410,825204,637034,520798,500152,650952,1186292,44534,10,15284024,0,190,0,0,6554134,260230,1583852,1878372,317740,270000,318180,299000,287080,276120,255940,274640,189440,92895.99,15284024,15284024,14945222,74240,680266,40114,715860,14197706,1209600,0,na,na,na,9446862.72,1298.88,4726854.72,0,0,0,0,24,423280,4811450,6606814,2054820,261858,38792,668,na,4048,15284024,na,23410,4266,2870252,2059316,1028276,6921354,1273538,17258,36,0,na,na,na,na,na,na,na,na,na,7030,468,0,0,0,10,0,0,0,0,181062,22032,5996,0,0,168218,35812,6387340,1651524,0,0,0,0,31204450,8300.9,10896,4827024,5461698,2789700,721122,387660,7168,1304,1086,944,0,0,0
neg,39386,na,1404,1118,0,0,0,0,0,0,690,500856,1597492,389682,6646,0,1102350,0,0,0,0,0,2317576,2068270,476554,216204,0,0,0,0,658,1114,0,0,0,0,0,196890,1676406,85382,536688,0,1464,694,822,46558,1844430,600858,540,0,0,0,952486,735442,313554,176070,125522,142818,49474,0,0,0,2794366,0,50,112,6,1102350,29210,330996,143920,184600,237420,na,na,na,na,na,na,50560,39386.45,2794366,2794366,2803740,12314,233112,35448,371200,2495366,1209600,72388,2,64,0,2204340.48,0,289623.36,0,0,0,0,0,67980,958266,1079900,362806,21902,3962,550,44,98,2794366,na,2846,370,125178,136938,90658,1669836,454450,14888,202,0,1226,2418,1643300,26676,0,53190,0,24,2222908,1462,142,0,0,0,0,0,0,0,0,14918,67930,20978,0,0,66006,10002,13026380,2690474,0,0,0,0,0,814.88,790,310842,286120,252860,180594,790868,667770,6120,184,8,0,0,0
neg,4240,0,44,38,0,0,0,0,0,0,5086,188586,75794,4942,0,0,161666,0,0,0,0,0,323092,300230,65992,9682,0,0,0,0,32,108,0,0,0,0,0,0,0,45436,228972,0,1948,66,70,98,716,248692,22816,2,0,0,111506,63690,51954,21944,10800,6516,5712,1940,298,48,389242,132,122,82,0,161666,3144,47166,17770,na,na,na,na,na,na,na,na,64040,4240.81,389242,389242,383382,1030,110,38056,387160,274798,1209600,5222,0,20,0,203965.44,0,69318.72,0,112,0,0,420,16392,64040,118152,72922,2242,240,0,30,36,389242,0,2324,210,224,20104,12314,55682,178046,5504,0,0,98,142,200976,114346,0,208,0,0,208038,358,162,0,0,0,0,0,0,0,0,1968,354,66,0,0,4304,660,9020,994,0,0,0,0,3240830,672.72,432,72042,30292,9658,2854,6162,7172,13680,131922,626,0,0,0
neg,47794,na,890,860,0,0,0,0,0,0,258,294472,1863350,592166,18130,0,1286584,0,0,0,0,0,2550858,2269602,327252,229600,0,0,0,0,868,344,0,0,0,0,0,27904,495930,1741354,503188,0,1702,594,926,153604,2317576,293948,26,0,0,0,808724,502660,242366,220564,210462,221538,554356,7706,0,0,2878658,0,2634,1044,36,1286584,33576,167370,159194,117420,164940,na,na,na,na,na,na,40120,47793.28,2878658,2878658,2888364,17308,8644,42658,452940,2768376,1209600,96272,0,86,0,2361412.8,0,404419.2,0,0,0,0,0,20872,702602,1425452,571576,39214,8002,658,28,44,2878658,na,3604,520,4678,293086,130154,1544956,785850,5528,0,0,1270,712,2377654,681016,146,5888,0,42,2387724,1838,332,0,0,0,0,0,0,0,0,17400,40422,7078,0,0,56440,12750,12860,5304,0,0,0,0,0,985.42,1124,422636,479846,257804,103312,184198,136520,131502,145454,758662,148442,0,0
neg,121378,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392664,0,0,0,0,0,7023178,6259722,836510,647280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7860772,0,0,0,0,3392664,78698,420012,411054,124400,125100,118420,113200,133120,134440,na,na,75280,121377.35,7860772,7860772,1478,0,0,51984,589780,0,1209600,0,0,0,0,6948072.96,0,728346.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7860772,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,38416,na,2130706432,52,0,0,0,0,0,0,208,110268,1947106,588532,12408,0,1159834,0,0,0,0,0,2233534,1803574,516066,371900,0,0,0,0,114,30,0,0,0,0,0,140554,1149216,1354818,13934,0,1456,870,1286,2468,47370,2604538,534,0,0,0,1063394,431986,242082,182492,211058,360722,166788,0,0,0,2750108,42,450,226,20,1159834,43812,284768,228916,217760,219960,na,na,na,na,na,na,72720,38415.39,2750108,2750108,2743476,16920,812,28834,323240,2658522,1209600,98110,2,52,0,2419641.6,0,237196.8,12,660,0,0,0,2754,528476,1402856,674564,42996,5964,912,22,26,2750108,na,3492,520,64500,141090,84324,1807228,546998,10364,6,0,84,204,2445166,74730,0,8300,0,2,2446258,1612,98,0,0,0,0,0,0,0,0,30296,50014,21640,0,0,45018,9172,7197640,726090,0,0,0,0,944570,947.52,1014,257100,539046,541066,287116,492568,344120,147556,43470,6480,0,0,0
neg,75630,na,2130706440,524,0,0,0,0,0,0,600,625554,3378674,824164,7964,0,2298618,0,0,0,0,0,4175702,3487618,797936,618682,0,0,0,0,490,332,0,0,0,0,0,36266,2506844,844282,1449564,0,4068,1772,1524,1744,78758,4748100,990,0,0,0,1468098,948426,431226,361962,440890,951458,234896,0,0,0,4974016,0,22,28,22,2298618,79882,445148,352084,165960,182660,200860,222220,na,na,na,na,20660,75629.29,4974016,4974016,4972504,35575,33546,8842,128460,4836956,1209600,164532,2,52,0,4263123.84,0,570572.16,0,808,0,0,0,18722,1210858,2702950,859682,36610,7000,1134,14,20,4974016,na,5894,612,179424,328954,150188,2701176,1440952,29400,350,6,652,592,4117940,120,0,1206,0,4,4312324,2574,258,0,0,0,0,0,0,0,0,51436,61832,29500,0,0,127046,25524,7598080,973536,0,0,0,0,29748040,1178.84,1272,601998,892676,741122,354384,634438,440352,352210,247778,527066,44932,0,0
neg,39834,na,848,712,0,0,0,0,0,0,54828,1366604,1958328,248934,15438,0,1631860,0,0,0,0,0,3142220,2598674,944350,454138,0,0,0,0,316,460,0,0,0,0,0,38620,2688732,906450,10330,0,2846,942,1982,31972,1783498,1793420,29472,0,0,0,2008766,803140,297438,186634,139090,128568,80492,4,0,0,4087398,0,3320,1132,6,1631860,57414,492620,444554,216020,324380,310120,na,na,na,na,na,84100,39833.48,4087398,4087398,4062262,13806,1698,39406,448900,3644132,1209600,137204,0,162,0,2688912.96,0,952032.96,0,0,0,0,1450,443488,1582122,1287068,301606,23108,4968,322,60,66,4087398,na,6122,780,137498,449290,249522,2093340,657044,50440,96,0,672,646,2721426,377860,0,41954,0,24,2756832,3180,306,0,0,0,0,0,0,0,0,28744,17518,5944,0,0,140740,20128,182780,20070,0,0,0,0,38833460,1595.5,1696,1012202,738652,410226,283350,677822,504764,15922,748,402,44,0,0
neg,1028,0,48,na,0,0,0,0,0,43268,60376,33486,7044,0,0,0,41700,0,0,0,24994,36762,119322,121382,38654,5366,2,0,0,0,164,150,0,0,0,0,0,0,0,20590,123584,0,1298,298,296,1954,4100,7830,82030,33320,13048,0,93674,8964,5650,25780,4738,2382,2114,872,0,0,183248,42,54,40,0,41700,1376,406,37176,na,na,na,na,na,na,na,na,36860,1028.64,183248,183248,181216,0,0,17300,181180,145006,1209600,2316,na,na,na,0,0,0,0,176,0,9866,73404,24560,27856,7618,796,74,0,0,na,20,183248,0,6926,136,218,2360,7414,44394,77776,4950,0,0,na,na,na,na,na,na,na,na,na,416,328,670,16436,0,44,0,0,0,0,2006,72,8,0,0,1444,248,0,0,0,0,0,0,28670,1032.86,402,86042,14496,3176,1236,3080,4172,27928,4038,6,0,2,2
neg,20,na,12,8,0,0,0,0,0,0,254,1840,5838,0,0,0,2586,0,136,0,0,0,12986,9382,23930,842,0,0,0,0,2,0,0,0,0,0,0,0,0,1832,6100,0,1054,34,36,60,3238,3510,0,0,0,0,6878,64,162,42,132,120,50,442,42,0,36934,0,8,0,0,2586,210,21084,2602,na,na,na,na,na,na,na,na,23640,20.27,36934,36934,38342,28,1282,3550,36640,7932,1209600,308,0,4,0,1953.6,0,4949.76,0,14,0,0,0,1176,4664,1916,120,56,0,0,24,28,36934,na,1046,6,18,240,1650,4232,740,0,0,0,6,0,1572,62,0,0,0,0,2176,56,130,0,0,0,0,0,0,0,0,256,0,0,276,124,66,22,1020,1054,16796,6,0,0,0,44.42,46,6236,1400,22,6,14,30,60,164,0,0,0,0
neg,22,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,2262,0,0,0,1704,3244,6886,5676,9062,1100,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17676,0,0,4,0,2262,158,5566,3468,na,na,na,na,na,na,na,na,8860,22.72,17676,17676,294,0,0,1662,17500,0,1209600,462,2,4,0,3681.6,0,5246.4,0,0,0,0,0,0,0,0,0,0,0,0,2,6,17676,0,0,0,0,0,0,0,0,0,0,0,32,50,4034,30,0,0,0,0,4034,44,112,0,0,0,0,0,0,0,0,234,0,0,0,0,186,38,9620,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,223264,2,1148,1070,144,188,0,0,0,258566,4360094,5772958,1436944,117872,49396,348,5264596,0,66,0,116502,172484,10798958,9785860,1574624,874098,0,0,0,0,1344,1188,0,0,0,0,0,0,13270,7296244,4686664,0,27022,15730,18582,76846,183710,11488556,156970,28762,0,0,3333238,3527956,1535076,992190,611094,468282,400586,581232,262022,284502,12492898,432,17030,1250,20,5264596,125258,710806,858688,130240,164440,128420,135320,126380,131760,136780,143760,38120,223264.16,12492898,12492898,12335756,83520,182,19090,368860,12002822,1209600,326300,4,308,0,10788668.16,0,1191864,100,2842,0,11478,404972,1822404,5229022,3095304,1070230,341806,20896,66,1606,1808,12492898,0,23286,1738,265708,839234,1886568,8906116,73520,8,0,0,678,2318,10791810,6561512,0,13206,0,0,10848930,11976,184,0,0,0,0,0,0,0,0,68702,14610,5640,28354990,3548822,307526,51700,66878260,6785662,12146522,99034,8,310,3287130,5648.92,5978,1263734,1274328,978442,385832,655832,508844,1112096,5616058,200120,892,2,14
neg,79450,na,310,306,0,0,0,0,0,0,63828,1430218,3069560,813918,34950,4636,2355656,0,0,0,0,0,4682866,3882520,1136924,653706,0,0,4442,0,638,148,0,0,0,0,0,81042,3680634,1308358,347076,0,5230,1394,2764,341298,3684264,1379464,2696,0,0,0,2075432,1284992,517252,366914,277466,222750,340104,331934,266,0,5821400,1058,474,4544,28,2355656,74314,581744,551224,225220,179700,219960,341260,na,na,na,na,157760,79449.46,5821400,5821400,5781680,32880,28280,87146,967020,5417110,1209600,144064,0,104,0,4862221.44,0,549873.6,0,0,0,0,3916,489674,2293324,2202148,393328,27998,6298,424,120,126,5821400,na,10168,1126,82316,267246,233408,4025290,761454,35994,108,0,446,342,3953278,247054,0,5594,0,40,4903464,3702,132,0,0,0,0,0,0,0,0,43014,49380,15388,0,0,214584,32926,3409260,436858,4209780,12472,0,0,19449530,2642.16,2696,590548,881258,817290,579048,2044680,504220,64,2,0,0,0,0
neg,30460,0,136,136,0,0,0,0,0,77356,895808,1063016,143438,392,0,0,1053606,0,0,0,43064,60840,2280732,2129126,400174,121630,0,0,0,0,120,164,0,0,0,0,0,0,11052,1882192,286766,0,3520,1100,1432,1648,2728,1493294,659176,17112,0,0,974492,420476,254282,186226,128690,87688,60158,39478,18258,10262,2725118,546,1108,1284,2,1053606,23800,267070,131778,135120,217000,na,na,na,na,na,na,39360,30460.82,2725118,2725118,2499052,7948,0,26036,296240,2183556,1209600,97190,0,92,0,2076480.96,0,239718.72,4,586,0,202,505042,986752,581846,80738,17246,6278,1876,30,26,32,2725118,0,6300,922,1372,202702,85470,1388042,485312,9890,0,0,124,482,2107084,205956,0,148,0,0,2111346,3946,792,0,0,0,0,0,0,0,0,14414,9302,1546,2885422,658102,130468,18302,4740,468,573352,15954,0,0,558330,19.98,1744,214964,558982,558722,281680,234316,117238,164090,48988,1030,0,0,0
neg,148720,na,0,na,0,0,0,0,0,0,40694,1070166,5752818,2207968,26764,186,4521268,0,0,0,0,0,8105438,7210094,1745750,726340,0,21748,14470,18198,0,0,0,0,0,0,0,207902,2737578,5242100,911016,0,13320,7956,19850,28676,2479210,6549428,122,28,6,0,3595514,1467618,916548,665388,529370,705310,1007824,210650,374,0,9852642,234,150,718,452,4521268,136826,994622,741998,220680,187860,230400,225300,211980,225940,198960,206940,21340,148720.68,9852642,9852642,9755006,59753,1245956,6426,158280,9098596,1209600,0,na,na,na,8147941.44,0,940219.2,na,na,0,0,15278,316742,3948412,4334716,428698,42976,11464,310,na,0,9852642,na,7838,1320,491296,455838,501648,6587912,1027876,24866,2,0,na,na,na,na,na,na,na,na,na,5732,188,0,0,0,0,0,0,0,0,63522,160934,31850,0,0,347892,63506,12485860,1637332,0,0,0,0,29738020,na,na,1002258,1626624,1076068,527062,1132506,1062162,1027804,712440,923082,8590,0,0
neg,1830,na,154,138,0,0,0,0,0,0,88,26686,69410,7862,0,0,49146,0,0,0,0,0,98498,91388,12730,5036,0,0,0,0,106,166,0,0,0,0,0,7522,77912,3708,14904,0,146,92,162,490,31076,72080,0,0,0,0,49342,38532,10658,4428,632,290,158,6,0,0,111242,0,418,158,0,49146,1120,6526,6174,na,na,na,na,na,na,na,na,12560,1829.64,111242,111242,115186,357,0,10988,111080,104046,1209600,1972,0,0,0,95294.4,0,8658.24,0,0,0,0,0,14594,53848,33280,1986,310,28,0,0,4,111242,na,166,34,254,4762,2992,48978,46082,764,14,0,290,422,95318,46070,34,0,0,0,95938,70,40,0,0,0,0,0,0,0,0,492,334,158,0,0,2590,506,40,6,0,0,0,0,829640,100.78,60,9560,10576,7586,3108,13722,56190,2444,448,404,8,0,0
neg,48770,na,72,70,0,0,0,0,0,0,2928,639250,2240230,868930,68270,0,1630814,0,0,0,0,0,3207022,2507072,995226,591292,0,0,0,0,146,22,0,0,0,0,0,0,2316666,433670,1069272,0,3588,1930,4298,118488,2674090,1011058,6156,0,0,0,1634004,727400,315434,231512,211448,385172,314638,0,0,0,4203418,0,22,1030,10,1630814,64100,604138,388662,296040,273560,277080,na,na,na,na,na,137900,48770.24,4203418,4203418,4178598,22382,10966,49028,563060,3819608,1209600,123804,6,128,0,3099323.52,0,714293.76,0,0,0,0,0,62148,878420,1838276,961564,69038,8994,1168,8,14,4203418,na,7696,1038,37954,302410,137486,2327472,955180,50084,288,0,134,60,2984238,44686,0,23826,0,62,3141344,3080,292,0,0,0,0,0,0,0,0,38466,33368,10112,0,0,148786,28628,119960,55494,0,0,0,0,637500,2084.16,2374,753084,820808,471002,242694,689334,530324,286940,24892,530,0,0,0
neg,60436,na,0,na,0,0,0,0,0,0,4090,1085950,2705558,614686,4240,0,2365014,0,52,0,0,0,3752676,3138578,889884,522198,0,0,0,0,0,0,0,0,0,0,0,381898,2888698,1121636,22292,0,5668,4126,4460,63504,3347136,989616,14,0,0,0,2030772,488596,288636,237300,223264,246964,339046,483484,76298,164,4643546,120,324,448,510,2365014,77374,445460,442618,219280,256880,213500,1310700,1310700,1310700,1310700,1310700,190760,60436.11,4643546,4643546,4574964,29647,526380,94066,1004700,4414524,1209600,0,na,na,na,3885922.56,0,523372.8,na,na,0,0,0,167484,1878484,1939332,363256,51008,12098,2862,na,0,4643546,na,5438,870,286846,203156,282560,3371716,260064,3866,8,0,na,na,na,na,na,na,na,na,na,3172,180,0,0,0,0,0,0,0,0,45732,66996,11766,0,0,192990,24552,4967680,1293058,0,0,0,0,436130,na,na,549124,975664,830356,478228,876768,419112,161732,107418,16112,10,0,0
pos,33326,na,1298,na,0,0,0,3564,317530,1994798,867174,52518,3564,0,0,0,1151516,15630,0,0,455764,755416,1957576,1953412,904324,348662,4,0,0,0,3446,306,0,0,0,0,0,0,2862,977518,2164770,93998,43212,17258,18444,31138,1202844,1926252,0,0,0,0,544152,1383312,317672,238488,172800,127544,105556,111942,131948,105734,3317826,104,412,628,2,1151516,51476,226150,676666,352140,301180,na,na,na,na,na,na,248880,33326.24,3317826,3317826,3317522,20720,44500,88104,896540,3239148,1209600,0,na,na,na,2083135.68,613213.44,539152.32,634,974,23934,871786,1926800,367282,38524,9294,1452,76,0,0,na,0,3317826,na,1692,174,390590,822654,576966,1439044,8028,0,0,0,na,na,na,na,na,na,na,na,na,2436,104,0,0,1130,614148,0,0,0,0,42644,22042,3746,18988,3678,104702,14504,7442640,922764,0,40106,0,0,23326270,417.32,508,1162614,479098,439734,235812,431494,307222,134548,47684,942,0,0,0
neg,78770,na,348,288,0,0,0,0,0,0,1884,2325278,1892708,248688,2352,0,2078576,0,0,0,0,0,4039338,3505888,823614,461250,0,0,0,0,400,2582,0,0,0,0,0,591522,3300750,440536,138098,0,2526,770,1022,92562,3196766,1176552,708,0,0,0,1420106,1338716,412474,298728,217128,169930,219716,390430,3676,0,4863436,240,564,490,32,2078576,62560,587340,235028,169000,245500,184960,215420,na,na,na,na,2480,78769.82,4863436,4863436,4854184,25660,6854,119052,18360,4470924,1209600,108378,4,114,0,4084513.92,0,382709.76,0,0,0,0,6,727620,2529576,1107882,93086,11024,1666,46,18,26,4863436,na,4474,544,1594,208010,214438,3110370,915316,15874,274,10,330,9202,1703300,30518,0,17364,0,14,4122038,2422,282,0,0,0,0,0,0,0,0,33382,72804,16400,0,0,150828,21898,6666100,723484,0,0,0,0,0,1449.02,1498,408914,470354,498514,299884,783616,813344,726914,188186,277016,4164,0,0
neg,80,na,0,na,0,0,0,0,0,0,226,14846,2980,0,0,0,7106,0,118,0,0,0,24308,20596,11898,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,3960,14092,0,96,30,58,46,110,17712,0,0,0,0,12648,3218,1166,542,282,112,50,34,0,0,36240,0,4,0,0,7106,398,8752,3124,na,na,na,na,na,na,na,na,11680,81,36240,36240,35728,44,978,3516,35940,18052,1209600,0,na,na,na,9662.4,13.44,8307.84,0,20,0,0,0,5606,10700,1578,102,52,14,0,na,22,36240,na,156,10,32,1944,828,3300,8054,3370,358,0,na,na,na,na,na,na,na,na,na,72,62,0,0,40,5408,0,0,0,0,264,0,0,0,0,0,0,0,0,0,8,0,0,0,74.94,72,8806,6132,1758,594,608,142,8,4,0,0,0,0
neg,45594,na,238,206,0,0,0,0,0,0,290,331112,1921088,651782,102958,13586,1359144,0,0,0,0,0,2645770,2276078,596008,329846,0,0,0,0,630,200,0,0,0,0,0,386,2970474,49956,0,0,2604,2566,4734,78116,1962834,969816,146,0,0,0,1237666,614916,261368,176216,127396,116258,477036,9960,0,0,3242048,1308,4756,1410,8,1359144,38632,298512,293822,235320,222360,na,na,na,na,na,na,134180,45593.38,3242048,3242048,3248756,18755,6228,79592,818560,3020816,1209600,91052,6,96,0,2547824.64,13562.88,457834.56,0,0,0,0,0,15574,1013550,1390030,544890,49998,6396,378,10,14,3242048,na,3206,398,36500,542366,95208,1006396,1317656,18888,194,4,282,490,2153486,706778,0,17708,0,22,2579278,1908,172,0,0,370,13770,0,0,0,0,19692,43518,6734,0,0,83256,12262,1890940,242110,0,0,0,0,5593410,786.52,896,486450,593344,303936,153920,349054,350024,275138,191816,279852,37282,0,0
neg,16,2,14,12,0,0,0,0,0,0,3832,2920,1354,0,0,0,2784,0,0,0,910,1844,5386,2442,12152,1440,0,0,0,0,8,20,0,0,0,0,0,0,0,1510,6596,0,98,0,4,502,594,128,6348,428,4,0,6368,528,162,90,246,514,90,108,0,0,18484,2,2,0,0,2784,148,8934,3166,na,na,na,na,na,na,na,na,11900,15.28,18484,18484,22986,31,0,1706,18200,8146,1209600,374,2,10,0,2477.76,0,4546.56,0,16,0,0,3582,850,2718,954,2,0,0,0,18,22,18484,0,1170,16,14,18,130,2148,3700,814,96,0,34,48,2798,104,0,0,0,0,2798,48,64,0,0,0,0,0,0,0,0,220,0,0,746,464,46,18,4140,412,0,12,0,0,0,104.94,42,5792,1898,158,100,76,32,32,18,0,0,0,0
